Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1418450567660,43,-947,-1648,2,0,0,-137630440,-538796140,889699660,228281846,31981
1418450567660,45,-956,-1665,3,0,-2,-137624185,-538801800,889697944,228278948,31986
1418450567693,42,-954,-1656,4,4,-1,-137626363,-538807944,889696780,228267670,31992
1418450567693,41,-942,-1653,4,7,-2,-137635507,-538818161,889693060,228252536,31997
1418450567695,33,-943,-1661,3,10,0,-137653944,-538825216,889690756,228233745,32002
1418450567695,35,-932,-1670,2,7,-1,-137666732,-538832288,889687713,228221199,32007
1418450567698,27,-941,-1655,2,6,3,-137678503,-538829552,889691110,228207314,32012
1418450567698,33,-946,-1664,1,5,1,-137689879,-538830130,889691125,228199029,32017
1418450567700,36,-944,-1650,0,4,-2,-137697881,-538837000,889686495,228196030,32022
1418450567700,44,-947,-1663,-1,2,-3,-137705774,-538844898,889679402,228200271,32027
